Termin,T_Mit_2m,Luftfeuchte,Niederschlag_Summe,T_Min_2m,T_Max_2m,Sonnenstunden
2018-04-09T00:00:00,12.3,63.96,0,4.5,20.7,4.85
2018-04-10T00:00:00,11.9,68.58,0.1,5.3,17.1,2.65
2018-04-11T00:00:00,13,65.67,0,6.8,18.3,10.25
2018-04-12T00:00:00,15.6,51.42,0,9,22.1,6.583
2018-04-13T00:00:00,11.2,64.29,0,3.7,17.8,9.283
2018-04-14T00:00:00,11.7,62.5,0,2.7,19.3,11.967
2018-04-15T00:00:00,13,64.58,1.3,5.5,18.7,4.15
2018-04-16T00:00:00,12.3,85.63,3.2,9.2,15.5,0.45
2018-04-17T00:00:00,13.3,73.5,0,6.7,19.8,10.483
2018-04-18T00:00:00,13.6,65,0,4.4,21.6,13.1
2018-04-19T00:00:00,15.9,55.5,0,8.1,23.7,13.167
2018-04-20T00:00:00,17.5,54,0,8.3,26.4,13.267
2018-04-21T00:00:00,17.3,56.92,0,6.5,26.8,13.183
2018-04-22T00:00:00,17.6,58.58,0,7.8,27.1,11.783
2018-04-23T00:00:00,16.8,64.5,1.3,11.9,24.1,5.333
2018-04-24T00:00:00,15.2,69.17,0,8,21.8,11.683
2018-04-25T00:00:00,16.5,58.42,0.2,8.5,24.1,9.283
2018-04-26T00:00:00,10.8,67.88,0,5.6,13.8,0.517
2018-04-27T00:00:00,12,66.25,0,1.9,20.3,13.3
2018-04-28T00:00:00,16.1,57.75,0,6.6,22.8,13.083
2018-04-29T00:00:00,18,55,0,8.1,26,12.9
2018-04-30T00:00:00,14,62.08,2,9.4,19,6.75
2018-05-01T00:00:00,11.4,67.17,0,7.8,15.7,4.117
2018-05-02T00:00:00,13.6,60.83,0,8.4,18.5,3.267
2018-05-03T00:00:00,14.7,66.21,0,9.8,19.6,3.583
2018-05-04T00:00:00,15.9,67.96,0,11.7,21.5,2.7
2018-05-05T00:00:00,16,67.46,0,11.5,21.8,9.417
2018-05-06T00:00:00,16.7,50.88,0,11,22.3,13.7
2018-05-07T00:00:00,16.4,48.54,0,10.7,23.2,12.883
2018-05-08T00:00:00,17.5,45.25,0,11.2,23.4,13.6
2018-05-09T00:00:00,15.5,60.08,0,7.8,22.6,12.667
2018-05-10T00:00:00,15.4,64.88,0.2,9.1,22.2,9.433
2018-05-11T00:00:00,14.1,72.54,0,9.8,20.6,8.233
2018-05-12T00:00:00,18,64.21,0,8.5,25.4,12.267
2018-05-13T00:00:00,17.8,70.38,14.6,10.8,26.2,11.45
2018-05-14T00:00:00,16,78.25,0,13.2,20.6,2.483
2018-05-15T00:00:00,12.8,75.96,6.8,9.5,17.3,7.317
2018-05-16T00:00:00,10.7,91.5,18.8,9.5,14.2,0.8
2018-05-17T00:00:00,12.2,90.71,7.2,10.1,16,0.667
2018-05-18T00:00:00,14.2,73.96,0,8.3,20.1,9.65
2018-05-19T00:00:00,13.5,78.75,21.7,6.7,20.1,8.05
2018-05-20T00:00:00,15.7,67.58,0,11.3,20.8,8.233
2018-05-21T00:00:00,16.7,66.75,2.1,10,23.2,13.25
2018-05-22T00:00:00,16.8,71.25,0,8.7,23.7,11.35
2018-05-23T00:00:00,17.9,74.38,16.9,13.7,24,6.633
2018-05-24T00:00:00,16.5,87.5,3.3,13.1,21.3,4.033
2018-05-25T00:00:00,16.7,81.63,0,10.3,23.5,7.65
2018-05-26T00:00:00,17.6,80.33,0,12.1,24.6,10.1
2018-05-27T00:00:00,19.4,72.46,0,12,26.8,11.833
2018-05-28T00:00:00,21.1,64.79,0,12.3,27.7,13.2
2018-05-29T00:00:00,21.1,67.58,1.7,12.9,27.5,10.7
2018-05-30T00:00:00,21.2,70,0.5,16.4,26.3,10.583
2018-05-31T00:00:00,20.8,75.58,5.9,14.5,28.6,10.55
2018-06-01T00:00:00,18.6,77.63,0.1,14.8,24,5.8
2018-06-02T00:00:00,19,72.17,0,14.1,24.4,9.267
2018-06-03T00:00:00,19.6,70.04,0,11.9,26.2,13.35
2018-06-04T00:00:00,21.3,60.25,0,13.9,27.2,14.567
2018-06-05T00:00:00,21.5,57.08,0,12.9,27.6,13.433
2018-06-06T00:00:00,20.5,71.83,11.6,14.6,27.8,9.9
2018-06-07T00:00:00,18.9,83.58,0.3,13.6,25.5,6.15
2018-06-08T00:00:00,20.3,80.13,2.9,15.1,26.7,6.717
2018-06-09T00:00:00,19.7,80.67,0.2,15.2,26.5,8.1
2018-06-10T00:00:00,20.8,76.46,0,15.6,26.1,10.483
2018-06-11T00:00:00,21,75.13,3.6,13.9,28.6,10.267
2018-06-12T00:00:00,18.2,85.54,60.7,15,24.2,2.95
2018-06-13T00:00:00,13.8,88.13,1.4,12.2,15.4,0
2018-06-14T00:00:00,13.6,73.21,0,9.2,17.7,3.45
2018-06-15T00:00:00,15.5,70,0,9,22,9.417
2018-06-16T00:00:00,17.2,68.46,0,8.9,24.8,13.9
2018-06-17T00:00:00,18,74.04,0.2,10.3,23.1,5.933
2018-06-18T00:00:00,17.7,72.29,0,11.9,22.8,7.933
2018-06-19T00:00:00,18.6,73.58,0,10.9,24.3,6.867
2018-06-20T00:00:00,20.6,69.92,0,13,27.5,14.117
2018-06-21T00:00:00,20.6,64.71,0,13.1,28.2,10.683
2018-06-22T00:00:00,12.3,58.04,0,6.6,16.3,10.6
2018-06-23T00:00:00,12.7,66.67,0.1,4.8,17.7,7.617
2018-06-24T00:00:00,15.1,67,1.6,11,18.8,4.933
2018-06-25T00:00:00,14.5,75.17,0,10.2,20.4,3.65
2018-06-26T00:00:00,15.9,69.92,0,7.9,21.6,8.65
2018-06-27T00:00:00,15.7,68.21,0.3,9.7,22.6,8.2
2018-06-28T00:00:00,13.8,94.13,24.4,9.5,15.5,0
2018-06-29T00:00:00,18.3,86.75,0.1,14.3,24,4.25
2018-06-30T00:00:00,19.6,66.71,0,13.3,24.7,13.25
2018-07-01T00:00:00,16.3,55.29,0,10.5,21.4,15.283
2018-07-02T00:00:00,16.3,57.63,0,8.9,23.8,15.267
2018-07-03T00:00:00,18.2,62.79,0,6.9,26.2,14.983
2018-07-04T00:00:00,18.9,82.46,1.7,12.4,26.4,7.367
2018-07-05T00:00:00,19.2,74.5,1.1,11.3,27,10.617
2018-07-06T00:00:00,17.2,90.42,10.7,15,20.7,1.05
2018-07-07T00:00:00,18.3,69.17,0,12.5,23.8,13.567
2018-07-08T00:00:00,18.4,64.58,0,10.7,24.7,13.483
2018-07-09T00:00:00,19,67.46,0,10.6,26.1,9.617
2018-07-10T00:00:00,17.1,74,2.1,12.7,23,3.917
2018-07-11T00:00:00,14.3,77.38,0,8.3,18.6,7.05
2018-07-12T00:00:00,15.3,73.21,0,7.9,22.5,8.383
2018-07-13T00:00:00,18.8,65.29,0,9.1,26.5,13.233
2018-07-14T00:00:00,18.6,76.79,8,11,25.9,8.45
2018-07-15T00:00:00,18.5,76.17,0.9,11.9,27.4,9.85
2018-07-16T00:00:00,17.5,79.21,2.6,11.8,23.8,6.617
2018-07-17T00:00:00,18.7,70.21,0.1,10.7,26.8,12.117
2018-07-18T00:00:00,20.5,62.88,0,13.5,27.5,10.7
2018-07-19T00:00:00,19.7,60.33,0,11.2,27.4,13.75
2018-07-20T00:00:00,20.9,60.5,1.1,10.4,28.9,12.5
2018-07-21T00:00:00,17.5,90.67,32.7,16.3,20.4,0.7
2018-07-22T00:00:00,16.9,95.96,10.4,15.6,19.1,0.033
2018-07-23T00:00:00,19.2,84.75,0.7,14.8,25.3,5.383
2018-07-24T00:00:00,20.5,74.75,0,13,28.2,13.25
2018-07-25T00:00:00,21.5,71.42,0.3,13.6,30.2,11.917
2018-07-26T00:00:00,21.8,67.5,0,13.7,28.7,13.35
2018-07-27T00:00:00,22.2,70.33,0.3,15.9,28.7,11.383
2018-07-28T00:00:00,21.9,71.29,0.8,14.4,28.8,10.017
2018-07-29T00:00:00,22.6,67.08,0,16.5,30,12.617
2018-07-30T00:00:00,23.4,65.67,0,14.9,31.2,14.2
2018-07-31T00:00:00,24.3,63.63,0,15,33.4,14.1
2018-08-01T00:00:00,25.3,60.08,0,16.5,33.2,10.467
2018-08-02T00:00:00,22.8,72.88,0.2,17.9,30.9,11.05
2018-08-03T00:00:00,23.7,73.46,0,16.8,32.2,11.883
2018-08-04T00:00:00,24.2,67,0,16.6,33,11.633
2018-08-05T00:00:00,23.6,67.04,0,16.6,30,12.45
2018-08-06T00:00:00,23.2,61.5,0,15.9,30.4,13.383
2018-08-07T00:00:00,23.7,63.5,0,16.3,31.1,8.117
2018-08-08T00:00:00,22.5,67.54,0,14.9,29.3,11.933
2018-08-09T00:00:00,23.7,62.5,5.7,15.2,33.9,12.25
2018-08-10T00:00:00,15.5,88.25,6.1,10.6,18.5,0.75
2018-08-11T00:00:00,16.2,72.17,0,9.4,23.6,12
2018-08-12T00:00:00,18.4,68.58,0,8.2,28.5,13.75
2018-08-13T00:00:00,19.8,78.04,19.3,12.7,29.4,8.667
2018-08-14T00:00:00,19.1,72.88,0,14.6,23.9,7.483
2018-08-15T00:00:00,19.1,71.33,0,12.9,25.1,10.267
2018-08-16T00:00:00,19.3,70.83,0,11.9,26.5,13.4
2018-08-17T00:00:00,20.2,65.46,0,11.2,28.6,13.017
2018-08-18T00:00:00,20.4,70.96,0,14.2,27.7,11.117
2018-08-19T00:00:00,22.2,63.33,0,13.3,29.9,12.967
2018-08-20T00:00:00,22.1,60.21,0,14,29.2,12.583
2018-08-21T00:00:00,21.9,63.83,0,13.9,29.2,11.267
2018-08-22T00:00:00,22.3,62.13,0,13.2,31.2,12.95
2018-08-23T00:00:00,22,66.33,0,14.8,29.7,9.65
2018-08-24T00:00:00,17,88.46,12.4,13.4,21.9,2.167
2018-08-25T00:00:00,13.2,83.79,4.9,10.2,16.5,0.25
2018-08-26T00:00:00,11.8,78.75,0,6.8,18,7.9
2018-08-27T00:00:00,15.6,67.58,0,4.6,23.8,10.65
2018-08-28T00:00:00,18.4,74.67,0,13.1,25,8.5
2018-08-29T00:00:00,18.9,75.54,16.4,10.4,28,11.2
2018-08-30T00:00:00,16.5,85.63,1.6,11.5,20.5,1.283
2018-08-31T00:00:00,13.6,95.17,12.4,11.7,14.9,0.033
2018-09-01T00:00:00,11.8,96.04,4.6,11.2,13.1,0
2018-09-02T00:00:00,13.6,94.21,0.4,11.5,15.8,0
2018-09-03T00:00:00,16.2,87.46,5.9,13.8,20.1,2.367
2018-09-04T00:00:00,16.1,95.17,1.7,14.6,19.9,1.217
